Data Set 1:Time(s),Data Set 1:Potential(V),Data Set 2:Time(s),Data Set 2:Potential(V),Data Set 3:Time(s),Data Set 3:Potential(V),Data Set 4:Time(s),Data Set 4:Potential(V),Data Set 5:Time(s),Data Set 5:Potential(V)
0.065500000000,2.734375000000,0.131000000000,-2.281799316406,0.262000000000,1.980895996094,,,,
0.065600000000,2.724609375000,0.131200000000,-2.277221679688,0.262400000000,1.966247558594,,,,
0.065700000000,2.729492187500,0.131400000000,-2.286682128906,0.262800000000,1.971130371094,,,,
0.065800000000,2.734375000000,0.131600000000,-2.291564941406,0.263200000000,1.976013183594,,,,
0.065900000000,2.724609375000,0.131800000000,-2.286682128906,0.263600000000,1.966247558594,,,,
0.066000000000,2.739257812500,0.132000000000,-2.277221679688,0.264000000000,1.980895996094,,,,
0.066100000000,2.734375000000,0.132200000000,-2.291564941406,0.264400000000,1.966247558594,,,,
0.066200000000,2.729492187500,0.132400000000,-2.281799316406,0.264800000000,1.971130371094,,,,
0.066300000000,2.734375000000,0.132600000000,-2.277221679688,0.265200000000,1.961364746094,,,,
0.066400000000,2.739257812500,0.132800000000,-2.286682128906,0.265600000000,1.980895996094,,,,
0.066500000000,2.729492187500,0.133000000000,-2.291564941406,0.266000000000,1.961364746094,,,,
0.066600000000,2.734375000000,0.133200000000,-2.277221679688,0.266400000000,1.971130371094,,,,
0.066700000000,2.729492187500,0.133400000000,-2.272338867188,0.266800000000,1.966247558594,,,,
0.066800000000,2.729492187500,0.133600000000,-2.286682128906,0.267200000000,1.976013183594,,,,
0.066900000000,2.734375000000,0.133800000000,-2.291564941406,0.267600000000,-3.477783203125,,,,
0.067000000000,2.729492187500,0.134000000000,-2.281799316406,0.268000000000,-3.477783203125,,,,
0.067100000000,2.734375000000,0.134200000000,-2.277221679688,0.268400000000,-3.477783203125,,,,
0.067200000000,2.734375000000,0.134400000000,-2.291564941406,0.268800000000,-3.482666015625,,,,
0.067300000000,2.729492187500,0.134600000000,-2.281799316406,0.269200000000,-3.477783203125,,,,
0.067400000000,2.744140625000,0.134800000000,2.802429199219,0.269600000000,-3.487548828125,,,,
0.067500000000,2.734375000000,0.135000000000,3.171691894531,0.270000000000,-3.472900390625,,,,
0.067600000000,2.729492187500,0.135200000000,3.162231445312,0.270400000000,-3.487548828125,,,,
